FACTOR07,UBIGEO,RESULT,ESTRATO,P101,P102,P103,P103A,P110,P111A,P1121,P1141,P1142,P1143,P1144,Ingreso
228.501159667969,101104,1,7,1,4,6,4,1,4,1,0,1,0,0,717.449869791667
228.501159667969,101104,1,7,1,4,6,4,6,7,0,0,1,0,0,962.455240885417
228.501159667969,101002,1,6,1,4,5,4,1,1,1,0,1,0,0,2616.69222005208
228.501159667969,101002,1,6,1,4,6,4,1,1,1,0,1,0,0,573.550252278646
228.501159667969,101002,1,6,1,4,6,4,1,1,1,0,1,1,0,854.831136067708
228.501159667969,101002,7,6, , , , , , , , , , , , 
228.501159667969,101002,1,6,1,4,6,4,1,1,1,0,1,0,1,2291.9345703125
228.501159667969,101002,1,6,1,4,6,4,1,7,0,0,1,0,0,995.943766276042
228.501159667969,101002,1,6,1,4,6,4,1,1,1,0,1,0,0,4735.25553385417
228.501159667969,101002,7,6, , , , , , , , , , , , 
228.501159667969,101002,1,6,1,4,6,4,1,1,1,0,1,0,1,1900.07470703125
228.501159667969,101002,5,6, , , , , , , , , , , , 
228.501159667969,101002,1,6,1,1,5,1,1,1,1,0,1,0,1,5917.77994791667
228.501159667969,100208,1,7,1,4,5,4,1,1,1,0,1,1,0,2895.42903645833
228.501159667969,100208,1,7,1,4,5,4,1,7,1,0,1,1,0,3830.41536458333
228.501159667969,100208,1,7,1,4,5,4,1,1,1,0,1,1,0,575.123494466146
228.501159667969,100208,1,7,1,4,5,5,1,7,1,0,1,1,1,4188.85416666667
228.501159667969,100208,1,7,1,4,5,4,1,1,1,0,1,1,1,2849.63020833333
228.501159667969,100208,7,7, , , , , , , , , , , , 
228.501159667969,100208,1,7,1,4,5,4,1,1,1,0,1,1,0,2243.39208984375
228.501159667969,100208,1,7,1,4,3,4,1,1,1,0,1,1,0,4653.5361328125
228.501159667969,100208,1,7,1,1,2,1,1,1,1,0,1,1,1,13097.8841145833
191.355407714844,100609,1,7,1,1,4,4,8,7,1,0,1,0,0,2478.32796223958
191.355407714844,100609,5,7, , , , , , , , , , , , 
191.355407714844,100609,1,7,1,7,6,4,8,4,0,0,1,0,0,2317.287109375
191.355407714844,100609,1,7,1,1,5,4,8,5,1,0,1,0,1,2954.74381510417
191.355407714844,100609,1,7,1,1,3,4,1,3,1,0,1,1,1,2817.84244791667
191.355407714844,100609,1,7,1,7,6,4,1,4,1,0,1,1,0,569.930094401042
191.355407714844,100609,1,7,1,7,6,2,1,4,1,0,0,1,0,984.3388671875
191.355407714844,100609,5,7, , , , , , , , , , , , 
191.355407714844,100609,7,7, , , , , , , , , , , , 
191.355407714844,100609,1,7,1,7,6,4,1,4,1,0,1,0,0,3662.41080729167
191.355407714844,100609,5,7, , , , , , , , , , , , 
191.355407714844,100609,1,7,1,1,6,4,1,4,1,0,1,0,0,426.620035807292
191.355407714844,100902,1,8,1,7,4,4,6,9,0,0,1,0,0,915.356201171875
191.355407714844,100902,1,8,1,7,4,4,6,5,0,0,1,0,0,1383.76204427083
191.355407714844,100902,1,8,1,7,4,4,8,9,0,0,1,0,0,2777.52734375
191.355407714844,100902,1,8,1,7,5,4,8,5,0,0,1,0,0,2384.27067057292
191.355407714844,100902,1,8,1,7,4,4,8,7,1,0,1,0,0,914.596923828125
191.355407714844,100902,1,8,1,7,4,4,8,9,1,0,1,1,0,2093.00325520833
191.355407714844,100902,1,8,5,9,6,8,7,9,0,0,1,0,0,443.856079101563
191.355407714844,100902,1,8,1,7,5,4,8,3,1,0,1,1,0,767.243326822917
191.355407714844,100101,1,7,1,1,5,1,1,1,1,0,1,1,1,8159.552734375
191.355407714844,100101,1,7,1,8,6,4,8,1,1,0,1,0,1,1186.72428385417
191.355407714844,100101,3,7, , , , , , , , , , , , 
191.355407714844,100101,1,7,1,3,6,4,8,1,1,0,1,0,0,809.49560546875
191.355407714844,100101,1,7,1,3,5,4,1,1,1,0,1,0,1,2477.48063151042
191.355407714844,100101,1,7,1,4,6,4,8,1,1,0,1,0,0,844.540934244792
191.355407714844,100101,1,7,1,3,5,4,8,1,1,0,1,0,0,3359.998046875
191.355407714844,100101,1,7,1,3,5,4,8,7,1,0,1,0,0,3701.5166015625
4.04658222198486,110101,1,2,1,1,5,1,1,1,1,0,1,1,1,2351.28938802083
4.04658222198486,110101,1,2,1,1,3,1,1,1,1,1,1,0,1,8428.447265625
4.04658222198486,110101,2,2,1,1,3,1,1,1,1,1,1,0,1,7450.01302083333
4.04658222198486,110101,1,2,1,1,5,1,1,1,1,1,1,1,1,9070.43880208333
4.04658222198486,110101,1,2,1,1,3,1,1,1,1,1,1,1,1,12619.2682291667
4.04658222198486,110101,1,2,1,1,5,4,1,1,1,0,1,1,1,1595.07194010417
4.04658222198486,110101,1,2,1,1,3,1,1,1,1,0,1,0,1,5339.859375
4.04658222198486,110101,2,2,1,1,5,1,1,1,1,0,1,0,1,10878.0221354167
77.6869506835938,110106,1,2,1,1,5,1,1,1,1,0,1,1,1,7928.95052083333
77.6869506835938,110106,1,2,1,1,5,1,1,1,1,0,1,0,1,2192.24072265625
77.6869506835938,110106,1,2,1,1,5,5,1,1,1,0,0,0,0,1482.45621744792
77.6869506835938,110106,1,2,1,1,6,5,1,1,1,0,1,0,1,6056.13346354167
77.6869506835938,110106,1,2,1,1,3,1,1,1,1,0,1,0,1,3551.34635416667
77.6869506835938,110106,1,2,1,1,5,1,1,1,1,0,1,0,0,1237.62475585938
218.753753662109,110101,1,2,1,1,3,1,1,1,1,0,1,1,1,6246.017578125
218.753753662109,110101,2,2,1,1,3,1,1,1,1,0,1,1,1,6149.52213541667
218.753753662109,110101,2,2,1,1,3,1,1,1,1,1,1,1,1,5003.1884765625
218.753753662109,110101,7,2, , , , , , , , , , , , 
218.753753662109,110101,2,2,1,1,5,1,1,1,1,1,1,0,1,5237.35091145833
218.753753662109,110101,1,2,1,1,3,1,1,1,1,1,1,0,1,12695.8828125
218.753753662109,110101,1,2,1,1,3,1,1,1,1,1,1,1,1,16301.86328125
218.753753662109,110101,1,2,1,1,3,1,1,1,1,0,1,0,1,9465.27213541667
218.753753662109,110101,1,2,1,1,3,1,1,1,1,1,1,0,1,6670.66666666667
290.379333496094,110102,1,2,1,1,6,5,1,1,1,0,1,0,1,3008.39680989583
290.379333496094,110102,1,2,1,1,3,1,1,1,1,0,1,0,0,1225.150390625
290.379333496094,110102,1,2,1,1,3,1,1,1,1,0,1,0,1,4387.91666666667
290.379333496094,110102,1,2,1,1,5,1,1,1,1,0,1,0,0,1533.5888671875
290.379333496094,110102,1,2,1,1,5,1,1,1,1,0,1,0,0,1465.96175130208
290.379333496094,110102,1,2,1,1,5,4,1,1,1,0,1,0,0,3439.69596354167
290.379333496094,110102,1,2, , , , ,1,1,1,0,1,0,0,2094.75895182292
290.379333496094,110101,1,2,1,1,5,1,1,1,1,0,1,0,1,2556.0078125
290.379333496094,110101,1,2,1,3,5,4,3,4,1,0,1,0,0,2153.66666666667
290.379333496094,110101,1,2,1,1,3,1,1,1,1,0,1,0,1,4206.22819010417
290.379333496094,110101,1,2,1,3,6,5,3,7,1,0,1,0,0,1727.14664713542
290.379333496094,110101,1,2,1,1,3,1,1,1,1,0,1,0,1,2608.2119140625
290.379333496094,110101,1,2,1,3,5,5,1,1,1,0,1,0,0,2373.47835286458
290.379333496094,110101,5,2, , , , , , , , , , , , 
290.379333496094,110202,7,5, , , , , , , , , , , , 
290.379333496094,110202,1,5,1,1,6,6,4,7,0,0,1,0,0,1171.82080078125
290.379333496094,110202,1,5,1,7,6,4,4,7,1,0,1,1,1,2723.03336588542
290.379333496094,110202,1,5,1,9,5,4,4,7,1,0,1,1,1,1119.46085611979
290.379333496094,110202,1,5,1,5,6,6,4,4,1,0,1,1,0,2815.55501302083
290.379333496094,110202,1,5,1,7,5,8,7,7,1,0,1,0,0,425.922200520833
290.379333496094,110202,7,5, , , , , , , , , , , , 
290.379333496094,110202,1,5,1,8,5,4,3,7,1,0,1,0,1,6703.708984375
291.671691894531,110207,1,2,1,1,5,5,1,1,1,0,1,1,1,7535.56119791667
291.671691894531,110207,1,2,1,3,5,5,1,1,1,0,1,0,0,1934.4287109375
291.671691894531,110207,1,2,1,1,5,5,1,1,1,0,1,0,0,3877.67936197917
291.671691894531,110207,1,2, , , , ,1,1,1,0,1,0,1,3938.76692708333
291.671691894531,110207,1,2,1,1,5,1,1,1,1,0,1,1,1,3592.87955729167
291.671691894531,110207,1,2,1,1,5,5,1,1,1,0,0,0,0,1459.93294270833
291.671691894531,110207,1,2,1,1,5,1,1,1,1,0,1,0,1,13823.5286458333
291.671691894531,110305,1,4,1,1,5,1,1,1,1,0,1,0,1,1792.78889973958
291.671691894531,110305,1,4,1,1,5,1,1,1,1,0,1,0,0,2191.72249348958
291.671691894531,110305,2,4,1,1,3,1,1,1,1,0,1,0,1,7394.029296875
291.671691894531,110305,1,4,1,1,2,1,1,1,1,1,1,1,1,3766.21712239583
291.671691894531,110305,7,4, , , , , , , , , , , , 
291.671691894531,110305,1,4,1,1,5,1,1,1,1,0,1,0,0,6065.33854166667
291.671691894531,110305,1,4,1,1,5,1,1,1,1,0,1,1,0,1611.7080078125
290.379333496094,110103,7,4, , , , , , , , , , , , 
290.379333496094,110103,1,4,1,1,5,1,1,1,1,0,0,0,0,1467.43196614583
290.379333496094,110103,1,4,1,1,5,1,1,1,1,0,1,0,1,3107.8955078125
290.379333496094,110103,1,4,1,1,5,1,1,1,1,0,1,0,1,2234.38151041667
290.379333496094,110103,1,4,1,7,5,4,1,5,1,0,1,1,1,3087.8818359375
290.379333496094,110103,7,4, , , , , , , , , , , , 
290.379333496094,110103,1,4,1,1,3,1,1,1,1,0,1,0,1,5839.44140625
290.379333496094,110103,1,4,1,1,5,1,1,1,1,0,1,0,1,2043.18929036458
290.379333496094,110305,3,4, , , , , , , , , , , , 
290.379333496094,110305,1,4,1,3,6,5,1,4,1,0,1,0,0,1007.20654296875
290.379333496094,110305,1,4,1,1,5,1,1,1,1,0,1,0,1,1375.47591145833
290.379333496094,110305,1,4,1,1,1,1,1,1,1,0,1,0,0,2141.96923828125
290.379333496094,110305,1,4,1,1,5,1,1,1,1,0,1,0,1,4228.71451822917
290.379333496094,110305,1,4,1,3,5,5,1,7,1,0,1,0,1,2448.73893229167
5.39544296264648,110201,1,2,1,7,6,5,1,1,1,0,1,0,1,5114.87858072917
5.39544296264648,110201,1,2,1,1,5,5,1,1,1,1,1,1,1,7852.564453125
5.39544296264648,110201,1,2,1,1,5,5,1,1,1,0,1,1,1,5737.3125
5.39544296264648,110201,1,2,1,1,5,1,1,1,1,0,1,1,1,5110.09733072917
5.39544296264648,110201,1,2,1,7,6,4,1,1,1,0,1,0,1,1938.59342447917
5.39544296264648,110201,1,2,1,7,5,4,1,1,1,0,1,0,0,943.843994140625
290.379333496094,110104,2,5,1,5,5,5,1,7,1,0,1,0,0,2547.46891276042
290.379333496094,110104,7,5, , , , , , , , , , , , 
290.379333496094,110104,1,5,1,1,5,5,1,3,1,0,1,0,0,1016.38924153646
290.379333496094,110104,7,5, , , , , , , , , , , , 
290.379333496094,110104,1,5,1,3,5,5,1,1,1,0,1,0,1,2667.73616536458
290.379333496094,110104,5,5, , , , , , , , , , , , 
290.379333496094,110104,1,5,1,1,3,1,1,1,1,0,1,1,1,2850.33854166667
290.379333496094,110104,1,5,1,1,3,1,1,1,1,0,1,1,1,2636.46891276042
290.379333496094,110104,5,5, , , , , , , , , , , , 
290.379333496094,110104,1,5,1,5,6,5,1,1,1,0,1,1,0,3747.48274739583
291.671691894531,110501,1,2,3,1,5,1,1,1,1,0,1,0,1,4392.48665364583
291.671691894531,110501,1,2,1,1,5,1,1,1,1,1,1,1,1,4972.84016927083
291.671691894531,110501,1,2,1,9,5,6,1,1,1,0,1,0,0,1142.23307291667
291.671691894531,110501,1,2,1,1,6,5,1,1,1,0,1,1,1,1343.08504231771
291.671691894531,110501,7,2, , , , , , , , , , , , 
291.671691894531,110501,1,2,1,1,3,1,1,1,1,0,1,1,1,3501.34309895833
291.671691894531,110501,1,2,1,1,5,1,1,1,1,0,1,1,0,1555.01692708333
290.379333496094,110501,2,2,1,1,3,1,1,1,1,1,1,1,1,6982.10481770833
290.379333496094,110501,1,2,1,1,3,1,1,1,1,1,1,1,1,11171.5130208333
290.379333496094,110501,1,2,1,1,6,4,1,1,1,0,1,1,0,1168.69002278646
290.379333496094,110501,3,2, , , , , , , , , , , , 
290.379333496094,110501,1,2,1,1,3,1,1,1,1,1,1,1,1,11330.2278645833
290.379333496094,110501,1,2,1,8,5,4,1,1,1,0,1,0,0,1631.56673177083
67.406494140625,110111,1,7,1,1,5,1,1,1,1,0,1,1,1,2011.11686197917
67.406494140625,110111,1,7,1,1,5,1,1,1,1,0,1,0,1,3152.638671875
67.406494140625,110111,7,7, , , , , , , , , , , , 
67.406494140625,110111,1,7,1,1,5,1,1,1,1,0,1,0,1,2806.69270833333
67.406494140625,110111,1,7,1,1,3,1,1,1,1,0,1,0,1,3864.09407552083
67.406494140625,110111,2,7,1,3,6,5,1,5,1,0,1,0,1,909.14697265625
67.406494140625,110111,1,7,1,1,5,1,1,4,1,0,1,0,1,3004.455078125
67.406494140625,110111,1,7,1,3,6,5,1,7,1,0,1,0,0,1142.98250325521
67.406494140625,110301,1,7,1,8,6,6,5,7,1,0,1,0,0,2154.61865234375
67.406494140625,110301,1,7,1,7,6,4,1,9,1,0,1,1,1,2367.73942057292
67.406494140625,110301,1,7,1,3,6,5,1,3,1,0,1,0,0,1514.1064453125
67.406494140625,110301,1,7,1,3,5,5,5,3,1,0,1,1,1,5227.078125
67.406494140625,110301,1,7,1,1,5,1,5,5,1,0,1,0,0,4060.76888020833
67.406494140625,110301,1,7,1,1,3,1,5,7,1,0,1,0,1,3985.26725260417
67.406494140625,110301,1,7,1,3,5,5,7,3,1,0,1,0,1,1917.79654947917
67.406494140625,110301,1,7,1,3,5,5,7,7,1,0,0,0,0,1274.81648763021
67.406494140625,110301,5,7, , , , , , , , , , , , 
49.6572647094727,110203,1,6,1,1,5,4,1,1,1,0,1,0,1,3198.96875
49.6572647094727,110203,1,6,1,1,5,4,1,1,1,0,1,0,0,545.477823893229
49.6572647094727,110203,5,6, , , , , , , , , , , , 
49.6572647094727,110203,7,6, , , , , , , , , , , , 
49.6572647094727,110203,7,6, , , , , , , , , , , , 
49.6572647094727,110203,1,6,1,3,6,4,1,7,1,0,1,0,0,917.843343098958
49.6572647094727,110203,1,6,1,3,5,4,1,7,1,0,1,0,0,1352.52742513021
49.6572647094727,110203,1,6,1,3,4,4,1,7,1,0,1,0,0,1378.20784505208
49.6572647094727,110203,1,6,1,3,6,4,1,7,1,0,1,0,0,769.794108072917
49.6572647094727,110203,1,6,1,3,4,4,1,1,1,0,1,0,0,2690.31070963542
49.6572647094727,110203,1,6,1,3,6,4,1,7,1,0,1,0,1,1192.32690429688
189.340393066406,120101,1,2,2,1,3,1,1,1,1,0,1,0,1,1836.03157552083
189.340393066406,120101,1,2,1,1,3,1,1,1,1,0,1,0,0,2518.70458984375
189.340393066406,120101,1,2,1,1,5,1,1,1,1,0,1,0,1,874.766682942708
189.340393066406,120101,1,2,1,1,5,1,1,1,1,0,1,0,1,823.102294921875
189.340393066406,120101,1,2,2,1,3,1,1,1,1,1,1,1,1,5649.28841145833
189.340393066406,120101,1,2,1,3,5,3,1,1,1,1,1,0,1,4698.16666666667
189.340393066406,120101,1,2,4,4,5,2,2,2,1,0,1,0,1,4278.25227864583
189.340393066406,120101,1,2,1,1,1,1,1,1,1,0,1,1,1,3095.37141927083
189.340393066406,120101,2,2,1,1,3,1,1,1,1,0,1,0,0,3621.75455729167
189.340393066406,120101,7,2, , , , , , , , , , , , 
189.340393066406,120101,7,2, , , , , , , , , , , , 
189.340393066406,120101,1,2,1,1,1,1,1,1,1,1,1,0,1,6892.595703125
189.340393066406,120101,1,2,4,3,5,3,2,2,1,0,1,0,1,8714.697265625
189.340393066406,120101,1,2,3,3,5,2,1,1,1,0,1,0,0,780.56591796875
189.340393066406,120101,1,2,1,1,3,4,1,1,1,0,1,0,1,430.408162434896
189.340393066406,120101,7,2, , , , , , , , , , , , 
189.340393066406,120101,1,2,1,1,2,4,1,1,1,0,1,0,1,3638.83333333333
189.340393066406,120101,1,2,2,1,1,1,1,1,1,1,1,1,1,10526.6666666667
189.340393066406,120101,1,2,1,1,1,1,1,1,1,1,1,1,1,7423.66666666667
252.453842163086,120101,1,2,1,1,5,1,1,1,1,0,1,0,1,2813.55501302083
252.453842163086,120101,1,2,1,1,5,1,1,1,1,0,1,0,0,810.289713541667
252.453842163086,120101,1,2,4,1,5,1,1,2,1,0,1,0,1,2865.107421875
252.453842163086,120101,1,2,1,1,3,1,1,1,1,0,1,0,1,4135.10774739583
252.453842163086,120101,1,2,1,1,5,4,1,1,1,0,1,0,0,4726.65852864583
252.453842163086,120101,1,2,1,1,5,1,1,1,1,0,1,0,1,4401.5703125
252.453842163086,120101,7,2, , , , , , , , , , , , 
252.453842163086,120101,1,2,1,1,5,1,1,1,1,0,1,0,0,3852.38997395833
252.453842163086,120101,1,2,4,3,5,4,2,2,1,0,1,0,0,1489.13151041667
252.453842163086,120101,1,2,1,3,6,4,1,1,1,0,1,0,1,1415.89729817708
252.453842163086,120101,7,2, , , , , , , , , , , , 
252.453842163086,120101,1,2,1,3,4,4,1,1,1,0,1,0,1,4608.40690104167
252.453842163086,120101,1,2,4,4,6,4,7,2,1,0,1,0,1,1669.10904947917
252.453842163086,120101,1,2,4,1,5,2,2,2,1,0,1,0,0,1109.84285481771
647.34716796875,120107,7,2, , , , , , , , , , , , 
647.34716796875,120107,1,2,1,1,5,1,1,1,1,0,1,0,1,8542.86067708333
647.34716796875,120107,1,2,1,1,5,1,1,1,1,1,1,0,1,7607.138671875
647.34716796875,120107,1,2,1,3,4,3,1,1,1,0,1,0,1,11050.52734375
647.34716796875,120107,1,2,4,1,2,1,2,2,1,0,1,0,1,2648.16748046875
647.34716796875,120107,1,2,1,4,5,3,1,1,1,0,1,0,1,1922.12288411458
647.34716796875,120107,1,2,4,3,5,4,2,2,1,0,0,0,0,535.888224283854
140.869155883789,120701,1,4,1,3,5,4,1,1,1,0,1,1,1,3707.4052734375
140.869155883789,120701,7,4, , , , , , , , , , , , 
140.869155883789,120701,1,4,1,3,5,4,1,1,1,0,1,0,0,880.713216145833
140.869155883789,120701,7,4, , , , , , , , , , , , 
140.869155883789,120701,1,4,1,3,4,2,1,1,1,0,1,0,0,538.910441080729
140.869155883789,120701,1,4,1,4,4,2,1,1,1,1,1,1,1,3247.078125
140.869155883789,120701,1,4,1,1,5,1,1,1,1,0,1,0,0,1310.09936523438
140.869155883789,120701,1,4,4,4,5,2,2,2,1,0,1,0,1,1554.07698567708
647.34716796875,120401,1,5,1,3,5,4,1,1,1,0,0,0,0,959.118570963542
647.34716796875,120401,1,5,4,1,4,3,2,2,1,0,1,0,0,1472.89583333333
647.34716796875,120401,1,5,1,1,5,1,1,1,1,0,1,0,1,1240.77612304688
647.34716796875,120401,1,5,1,1,5,1,1,1,1,0,1,0,0,2213.64274088542
647.34716796875,120401,1,5,1,1,5,1,1,1,1,0,1,0,0,725.125732421875
647.34716796875,120401,1,5,1,4,6,4,1,1,1,0,1,0,0,1566.181640625
647.34716796875,120134,1,5,1,1,5,1,1,1,1,1,1,1,1,3283.13899739583
647.34716796875,120134,1,5,1,1,3,1,1,1,1,0,1,1,1,8785.65494791667
647.34716796875,120134,1,5,4,3,4,4,2,2,1,0,1,0,0,2381.93343098958
647.34716796875,120134,1,5,1,4,4,3,1,1,1,0,1,0,1,7996.95442708333
647.34716796875,120134,1,5,1,3,4,3,2,5,1,0,1,0,1,3378.4345703125
647.34716796875,120134,1,5,1,1,5,1,1,1,1,0,1,0,0,4213.02506510417
601.205444335938,120601,1,4,1,1,5,1,1,1,1,0,1,0,0,3136.83268229167
601.205444335938,120601,1,4,4,1,5,4,2,2,1,0,1,0,0,1416.2421875
601.205444335938,120601,1,4,1,7,5,4,1,1,1,0,1,0,1,5460.33658854167
601.205444335938,120601,1,4,1,1,5,4,1,1,1,0,1,1,0,3178.72526041667
601.205444335938,120601,1,4,1,1,5,1,1,1,1,0,1,0,1,10031.6510416667
601.205444335938,120601,1,4,1,1,5,4,1,6,1,0,1,0,0,1481.68473307292
140.370941162109,120302,7,4, , , , , , , , , , , , 
140.370941162109,120302,1,4,1,1,5,4,1,6,1,0,1,0,1,5496.39127604167
140.370941162109,120302,1,4,1,1,5,2,1,6,1,0,1,0,1,3967.451171875
140.370941162109,120302,1,4,1,1,5,4,1,1,1,0,0,0,0,1114.29077148438
140.370941162109,120302,1,4,1,1,5,4,1,1,1,0,1,0,0,2107.91097005208
140.370941162109,120302,1,4,1,1,5,1,1,1,1,0,1,0,0,2366.1181640625
140.370941162109,120302,1,4,1,1,6,4,1,1,1,0,1,0,1,1132.12890625
248.656646728516,120422,1,6,1,4,5,3,1,7,1,0,1,0,1,5111.79622395833
248.656646728516,120422,7,6, , , , , , , , , , , , 
248.656646728516,120422,1,6,1,1,5,1,1,1,1,0,1,0,1,1411.92887369792
248.656646728516,120422,1,6,1,4,5,3,1,1,1,0,1,0,0,1829.11376953125
248.656646728516,120422,7,6, , , , , , , , , , , , 
248.656646728516,120422,7,6, , , , , , , , , , , , 
248.656646728516,120422,7,6, , , , , , , , , , , , 
248.656646728516,120422,1,6,1,1,5,1,1,4,1,0,1,0,0,2020.880859375
248.656646728516,120422,1,6,1,3,6,3,1,4,1,0,1,0,1,1550.52864583333
248.656646728516,120422,1,6,1,4,4,3,1,1,1,0,0,0,0,558.622965494792
248.656646728516,120422,1,6,1,4,5,4,1,5,1,0,1,0,0,3834.76497395833
248.656646728516,120422,1,6,1,4,6,3,1,1,1,0,1,0,0,657.931437174479
248.656646728516,120101,1,7,1,3,5,3,1,1,1,0,1,0,1,4131.97037760417
248.656646728516,120101,1,7,1,1,5,1,1,4,1,0,1,0,0,3586.52897135417
248.656646728516,120101,1,7,1,3,5,3,1,4,1,0,1,0,0,1413.4560546875
248.656646728516,120101,1,7,1,2,4,3,1,1,1,0,0,0,0,433.685587565104
248.656646728516,120101,1,7,1,3,5,3,1,1,1,0,1,0,0,1540.4150390625
248.656646728516,120101,1,7,1,1,3,1,1,1,1,0,1,0,0,2358.13883463542
248.656646728516,120101,1,7,1,3,6,3,1,1,1,0,1,0,1,1619.58154296875
248.656646728516,120101,1,7,1,1,5,1,1,1,1,0,1,0,0,4453.51009114583
248.656646728516,120215,1,6,1,1,5,1,1,1,1,0,1,0,0,2397.056640625
248.656646728516,120215,1,6,1,4,6,3,1,4,1,0,1,0,0,1593.93180338542
248.656646728516,120215,1,6,1,4,6,3,1,1,1,0,1,0,0,989.000406901042
248.656646728516,120215,1,6,1,1,5,3,1,1,1,0,1,0,0,1059.79622395833
248.656646728516,120215,1,6,1,4,5,3,1,1,1,0,1,0,1,2284.22819010417
248.656646728516,120215,1,6,1,1,5,4,1,1,1,0,1,0,0,1057.01627604167
248.656646728516,120215,1,6,1,3,5,3,1,1,1,0,1,0,0,2382.44368489583
248.656646728516,120215,5,6, , , , , , , , , , , , 
248.656646728516,120114,1,7,1,1,5,1,1,5,1,0,1,0,1,3420.73990885417
248.656646728516,120114,1,7,1,1,5,4,1,4,1,0,1,0,0,307.083333333333
248.656646728516,120114,1,7,1,3,6,3,1,4,1,0,1,0,1,5200.41796875
248.656646728516,120114,1,7,1,3,4,3,1,7,1,0,1,0,0,718.42333984375
248.656646728516,120114,1,7,1,1,6,4,1,3,1,0,1,0,0,2369.19075520833
248.656646728516,120114,1,7,1,7,5,4,1,4,1,0,1,0,1,4827.74251302083
248.656646728516,120114,1,7,1,1,5,1,1,4,1,0,0,0,0,1190.43489583333
248.656646728516,120114,7,7, , , , , , , , , , , , 
232.791793823242,120606,1,7,1,7,6,4,1,5,0,0,1,0,0,1080.462890625
232.791793823242,120606,1,7,1,7,4,4,8,4,0,0,0,0,0,848.604329427083
232.791793823242,120606,1,7,1,7,6,6,6,5,0,0,1,0,0,2491.82584635417
232.791793823242,120606,1,7,5,7,6,7,8,4,0,0,1,0,0,1112.27026367188
232.791793823242,120606,1,7,1,7,6,4,8,4,0,0,1,0,0,1482.60172526042
232.791793823242,120606,1,7,1,5,6,4,6,4,0,0,1,0,0,3595.54069010417
232.791793823242,120606,7,7, , , , , , , , , , , , 
232.791793823242,120606,1,7,1,7,4,4,6,4,0,0,1,0,0,925.341878255208
232.791793823242,120606,1,7,1,7,6,4,6,5,0,0,1,0,0,1776.33186848958
232.791793823242,120601,1,8,1,7,6,4,1,5,1,0,1,0,0,1006.45222981771
232.791793823242,120601,7,8, , , , , , , , , , , , 
232.791793823242,120601,7,8, , , , , , , , , , , , 
232.791793823242,120601,1,8,1,7,6,4,8,5,1,0,1,0,1,1618.74723307292
232.791793823242,120601,1,8,1,1,5,4,1,3,1,0,1,1,1,2465.89778645833
232.791793823242,120601,1,8,1,7,5,4,1,5,1,0,1,1,0,2530.96923828125
232.791793823242,120601,1,8,1,7,4,4,1,5,1,0,1,1,1,2537.86507161458
232.791793823242,120601,1,8,1,7,6,4,1,5,1,0,1,0,0,772.439046223958
232.791793823242,120601,1,8,1,7,4,4,1,7,0,0,0,0,0,902.062662760417
232.791793823242,120601,7,8, , , , , , , , , , , , 
232.791793823242,120601,1,8,1,1,5,1,1,7,1,0,1,0,0,4986.61751302083
232.791793823242,120601,7,8, , , , , , , , , , , , 
22.2386951446533,130101,1,1,1,1,5,1,1,1,1,0,1,1,0,2340.4716796875
22.2386951446533,130101,3,1, , , , , , , , , , , , 
22.2386951446533,130101,1,1,2,1,5,1,1,1,1,0,1,1,1,7151.16666666667
22.2386951446533,130101,1,1,1,1,3,1,1,1,1,1,1,0,1,6357.1875
22.2386951446533,130101,2,1,1,1,3,1,1,1,1,1,1,1,1,3415.75716145833
22.2386951446533,130101,1,1,2,1,1,1,1,1,1,0,1,0,1,6964.71223958333
22.2386951446533,130101,1,1,2,1,2,1,1,1,1,0,1,1,1,5108.193359375
22.2386951446533,130101,1,1,2,1,2,1,1,1,1,1,1,0,1,1683.93522135417
22.2386951446533,130101,7,1, , , , , , , , , , , , 
64.1297912597656,130101,1,1,1,1,3,1,1,1,1,1,1,1,1,10215.0833333333
64.1297912597656,130101,5,1, , , , , , , , , , , , 
64.1297912597656,130101,5,1, , , , , , , , , , , , 
64.1297912597656,130101,1,1,2,1,3,1,1,1,1,0,1,0,1,1180.66536458333
64.1297912597656,130101,7,1, , , , , , , , , , , , 
64.1297912597656,130101,3,1, , , , , , , , , , , , 
64.1297912597656,130101,7,1, , , , , , , , , , , , 
64.1297912597656,130101,1,1,1,1,2,1,1,1,1,0,1,1,1,3729.51204427083
64.1297912597656,130101,1,1,1,1,3,1,1,1,1,1,1,0,1,3340.84244791667
64.1297912597656,130101,2,1,2,1,3,1,1,1,1,1,1,1,1,13954.0338541667
64.1297912597656,130101,1,1,1,1,3,1,1,1,1,0,1,1,1,4952.6708984375
64.1297912597656,130101,1,1,2,1,1,1,1,1,1,0,1,1,0,2125.177734375
663.780090332031,130102,5,1, , , , , , , , , , , , 
663.780090332031,130102,1,1,1,1,5,1,1,1,1,0,1,0,1,1960.50390625
663.780090332031,130102,3,1, , , , , , , , , , , , 
663.780090332031,130102,1,1,1,1,3,1,1,1,1,0,1,0,1,5270.39388020833
663.780090332031,130102,1,1,1,1,5,1,1,1,1,0,1,0,1,2932.0693359375
663.780090332031,130102,1,1,1,1,5,1,1,1,1,0,1,0,0,2142.24690755208
663.780090332031,130102,1,1,3,1,5,1,1,1,1,0,1,0,1,3898.69466145833
64.1297912597656,130101,2,1,2,1,3,1,1,1,1,1,1,1,1,13108.7395833333
